Playlist,Alya,Order,YouTube Tags,Tag Count,Char Count,Usage %
בהר,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בהר, Leviticus, Vayikra, Behar, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
בהר,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בהר, Leviticus, Vayikra, Behar, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,171,34.2%
בהר,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בהר, Leviticus, Vayikra, Behar, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
בהר,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בהר, Leviticus, Vayikra, Behar, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
בהר,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בהר, Leviticus, Vayikra, Behar, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
בהר,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בהר, Leviticus, Vayikra, Behar, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,173,34.6%
בהר,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בהר, Leviticus, Vayikra, Behar, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
בהר,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בהר, Leviticus, Vayikra, Behar, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
בהר,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בהר, Leviticus, Vayikra, Behar, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
בחוקתי,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בחוקתי, Leviticus, Vayikra, Bechukotai, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,182,36.4%
בחוקתי,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בחוקתי, Leviticus, Vayikra, Bechukotai, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,179,35.8%
בחוקתי,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בחוקתי, Leviticus, Vayikra, Bechukotai, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,183,36.6%
בחוקתי,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בחוקתי, Leviticus, Vayikra, Bechukotai, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,182,36.4%
בחוקתי,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בחוקתי, Leviticus, Vayikra, Bechukotai, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,184,36.8%
בחוקתי,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בחוקתי, Leviticus, Vayikra, Bechukotai, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,181,36.2%
בחוקתי,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בחוקתי, Leviticus, Vayikra, Bechukotai, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,182,36.4%
בחוקתי,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בחוקתי, Leviticus, Vayikra, Bechukotai, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,182,36.4%
בחוקתי,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בחוקתי, Leviticus, Vayikra, Bechukotai, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,183,36.6%
במדבר,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, במדבר, Numbers, Bamidbar, Bamidbar, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,178,35.6%
במדבר,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, במדבר, Numbers, Bamidbar, Bamidbar, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
במדבר,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, במדבר, Numbers, Bamidbar, Bamidbar, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,179,35.8%
במדבר,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, במדבר, Numbers, Bamidbar, Bamidbar, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,178,35.6%
במדבר,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, במדבר, Numbers, Bamidbar, Bamidbar, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,180,36.0%
במדבר,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, במדבר, Numbers, Bamidbar, Bamidbar, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,177,35.4%
במדבר,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, במדבר, Numbers, Bamidbar, Bamidbar, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,178,35.6%
במדבר,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, במדבר, Numbers, Bamidbar, Bamidbar, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,178,35.6%
במדבר,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, במדבר, Numbers, Bamidbar, Bamidbar, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,179,35.8%
נשא,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, נשא, Numbers, Bamidbar, Naso, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,172,34.4%
נשא,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, נשא, Numbers, Bamidbar, Naso, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,169,33.8%
נשא,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, נשא, Numbers, Bamidbar, Naso, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,173,34.6%
נשא,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, נשא, Numbers, Bamidbar, Naso, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,172,34.4%
נשא,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, נשא, Numbers, Bamidbar, Naso, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
נשא,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, נשא, Numbers, Bamidbar, Naso, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,171,34.2%
נשא,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, נשא, Numbers, Bamidbar, Naso, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,172,34.4%
נשא,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, נשא, Numbers, Bamidbar, Naso, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,172,34.4%
נשא,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, נשא, Numbers, Bamidbar, Naso, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,173,34.6%
בהעלותך,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, בהעלותך, Numbers, Bamidbar, Beha'alotcha, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,184,36.8%
בהעלותך,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, בהעלותך, Numbers, Bamidbar, Beha'alotcha, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,181,36.2%
בהעלותך,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, בהעלותך, Numbers, Bamidbar, Beha'alotcha, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,185,37.0%
בהעלותך,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, בהעלותך, Numbers, Bamidbar, Beha'alotcha, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,184,36.8%
בהעלותך,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, בהעלותך, Numbers, Bamidbar, Beha'alotcha, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,186,37.2%
בהעלותך,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, בהעלותך, Numbers, Bamidbar, Beha'alotcha, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,183,36.6%
בהעלותך,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, בהעלותך, Numbers, Bamidbar, Beha'alotcha, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,184,36.8%
בהעלותך,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, בהעלותך, Numbers, Bamidbar, Beha'alotcha, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,184,36.8%
בהעלותך,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, בהעלותך, Numbers, Bamidbar, Beha'alotcha, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,185,37.0%
שלח,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, שלח, Numbers, Bamidbar, Shelach, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
שלח,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, שלח, Numbers, Bamidbar, Shelach, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,172,34.4%
שלח,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, שלח, Numbers, Bamidbar, Shelach, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
שלח,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, שלח, Numbers, Bamidbar, Shelach, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
שלח,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, שלח, Numbers, Bamidbar, Shelach, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,177,35.4%
שלח,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, שלח, Numbers, Bamidbar, Shelach, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
שלח,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, שלח, Numbers, Bamidbar, Shelach, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
שלח,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, שלח, Numbers, Bamidbar, Shelach, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
שלח,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, שלח, Numbers, Bamidbar, Shelach, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
קרח,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, קרח, Numbers, Bamidbar, Korach, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
קרח,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, קרח, Numbers, Bamidbar, Korach, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,171,34.2%
קרח,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, קרח, Numbers, Bamidbar, Korach, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
קרח,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, קרח, Numbers, Bamidbar, Korach, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
קרח,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, קרח, Numbers, Bamidbar, Korach, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
קרח,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, קרח, Numbers, Bamidbar, Korach, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,173,34.6%
קרח,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, קרח, Numbers, Bamidbar, Korach, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
קרח,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, קרח, Numbers, Bamidbar, Korach, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
קרח,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, קרח, Numbers, Bamidbar, Korach, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
חקת,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, חקת, Numbers, Bamidbar, Chukat, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
חקת,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, חקת, Numbers, Bamidbar, Chukat, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,171,34.2%
חקת,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, חקת, Numbers, Bamidbar, Chukat, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
חקת,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, חקת, Numbers, Bamidbar, Chukat, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
חקת,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, חקת, Numbers, Bamidbar, Chukat, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
חקת,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, חקת, Numbers, Bamidbar, Chukat, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,173,34.6%
חקת,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, חקת, Numbers, Bamidbar, Chukat, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
חקת,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, חקת, Numbers, Bamidbar, Chukat, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
חקת,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, חקת, Numbers, Bamidbar, Chukat, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
בלק,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, בלק, Numbers, Bamidbar, Balak, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,173,34.6%
בלק,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, בלק, Numbers, Bamidbar, Balak, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,170,34.0%
בלק,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, בלק, Numbers, Bamidbar, Balak, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
בלק,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, בלק, Numbers, Bamidbar, Balak, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,173,34.6%
בלק,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, בלק, Numbers, Bamidbar, Balak, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
בלק,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, בלק, Numbers, Bamidbar, Balak, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,172,34.4%
בלק,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, בלק, Numbers, Bamidbar, Balak, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,173,34.6%
בלק,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, בלק, Numbers, Bamidbar, Balak, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,173,34.6%
בלק,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, בלק, Numbers, Bamidbar, Balak, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
פנחס,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, פנחס, Numbers, Bamidbar, Pinchas, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
פנחס,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, פנחס, Numbers, Bamidbar, Pinchas, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,173,34.6%
פנחס,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, פנחס, Numbers, Bamidbar, Pinchas, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,177,35.4%
פנחס,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, פנחס, Numbers, Bamidbar, Pinchas, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
פנחס,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, פנחס, Numbers, Bamidbar, Pinchas, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,178,35.6%
פנחס,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, פנחס, Numbers, Bamidbar, Pinchas, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
פנחס,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, פנחס, Numbers, Bamidbar, Pinchas, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
פנחס,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, פנחס, Numbers, Bamidbar, Pinchas, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
פנחס,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, פנחס, Numbers, Bamidbar, Pinchas, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,177,35.4%
מטות,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, מטות, Numbers, Bamidbar, Matot, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
מטות,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, מטות, Numbers, Bamidbar, Matot, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,171,34.2%
מטות,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, מטות, Numbers, Bamidbar, Matot, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
מטות,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, מטות, Numbers, Bamidbar, Matot, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
מטות,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, מטות, Numbers, Bamidbar, Matot, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
מטות,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, מטות, Numbers, Bamidbar, Matot, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,173,34.6%
